,match_url,Output,Matches_avg,Bat_Inns_avg,NO_avg,Bat_Runs_avg,HS_avg,HS_max,SR_bat_avg,SR_bat_max,100s_avg,100s_max,50s_avg,50s_max,4s_avg,4s_max,6s_avg,6s_max,Bowl_Inns_avg,Wkts_avg,Wkts_max,Bowl_ave_avg,Bowl_ave_min,Bowl_Econ_avg,Bowl_Econ_min,SR_bowl_avg,SR_bowl_min,4w_avg,4w_max,5w_avg,5w_max
226,https://www.espncricinfo.com/ci/engine/match/1197145.html,1,43.18181818181818,35.22727272727273,6.909090909090909,618.8636363636364,54.81818181818182,162.0,117.83454545454546,155.31,0.045454545454545456,1.0,2.1818181818181817,9.0,48.90909090909091,183.0,25.363636363636363,83.0,33.0,35.4,106.0,21.672,4.0,7.214666666666667,6.0,17.566666666666666,4.0,0.9333333333333333,4.0,0.3333333333333333,2.0
227,https://www.espncricinfo.com/ci/engine/match/1197507.html,1,9.363636363636363,6.545454545454546,1.3636363636363635,110.04545454545455,29.59090909090909,92.0,86.41,180.0,0.0,0.0,0.6818181818181818,5.0,9.318181818181818,42.0,3.5454545454545454,24.0,6.875,6.4375,32.0,32.63545454545454,10.15,8.765625,5.31,25.481818181818184,9.3,0.125,1.0,0.0625,1.0
228,https://www.espncricinfo.com/ci/engine/match/1197508.html,1,9.263157894736842,7.0,1.105263157894737,128.57894736842104,33.421052631578945,101.0,84.4257894736842,155.09,0.05263157894736842,1.0,0.7368421052631579,5.0,10.947368421052632,42.0,4.526315789473684,24.0,6.571428571428571,5.5,12.0,26.469,11.0,8.880714285714285,5.31,21.2,8.2,0.14285714285714285,1.0,0.0,0.0
229,https://www.espncricinfo.com/ci/engine/match/1197509.html,1,10.090909090909092,7.045454545454546,1.4545454545454546,118.68181818181819,31.045454545454547,101.0,83.36545454545454,155.09,0.045454545454545456,1.0,0.6363636363636364,5.0,9.954545454545455,42.0,4.045454545454546,24.0,7.733333333333333,8.066666666666666,32.0,32.04545454545455,10.15,8.667333333333334,5.31,24.927272727272726,9.3,0.2,1.0,0.06666666666666667,1.0
230,https://www.espncricinfo.com/ci/engine/match/1197510.html,1,9.0,6.0,1.2105263157894737,90.05263157894737,27.157894736842106,101.0,79.44,155.09,0.05263157894736842,1.0,0.3684210526315789,5.0,7.526315789473684,42.0,3.210526315789474,24.0,7.769230769230769,8.461538461538462,32.0,28.487777777777776,10.15,8.516153846153845,5.31,24.577777777777776,9.3,0.23076923076923078,1.0,0.07692307692307693,1.0
231,https://www.espncricinfo.com/ci/engine/match/1197520.html,0,22.4,17.6,3.45,274.65,41.25,79.0,98.8475,135.68,0.0,0.0,0.8,3.0,25.65,72.0,6.2,24.0,16.733333333333334,15.666666666666666,51.0,26.09142857142857,16.25,7.0633333333333335,5.92,22.32857142857143,14.3,0.6666666666666666,3.0,0.13333333333333333,1.0
232,https://www.espncricinfo.com/ci/engine/match/1197521.html,1,42.421052631578945,32.36842105263158,5.7368421052631575,593.1578947368421,59.421052631578945,133.0,117.5321052631579,146.31,0.15789473684210525,1.0,2.5789473684210527,19.0,56.78947368421053,284.0,18.789473684210527,87.0,32.53846153846154,32.07692307692308,76.0,25.516923076923074,14.91,7.616923076923077,5.88,20.084615384615386,12.7,0.7692307692307693,2.0,0.0,0.0
233,https://www.espncricinfo.com/ci/engine/match/1197522.html,1,38.95454545454545,30.40909090909091,5.363636363636363,540.5,54.68181818181818,124.0,112.43772727272727,142.72,0.09090909090909091,1.0,2.0,19.0,51.54545454545455,284.0,15.636363636363637,87.0,26.58823529411765,26.470588235294116,76.0,24.72625,14.91,7.39764705882353,6.48,20.0875,12.7,0.8823529411764706,3.0,0.058823529411764705,1.0
234,https://www.espncricinfo.com/ci/engine/match/1197524.html,1,26.714285714285715,17.38095238095238,3.6666666666666665,259.6190476190476,41.904761904761905,133.0,106.47666666666666,152.0,0.09523809523809523,1.0,0.8095238095238095,6.0,23.333333333333332,104.0,8.047619047619047,26.0,22.6,22.466666666666665,56.0,28.013333333333332,14.0,7.22,5.76,23.673333333333336,12.2,0.6666666666666666,2.0,0.0,0.0
235,https://www.espncricinfo.com/ci/engine/match/1197525.html,1,34.1,29.6,4.35,535.15,53.35,124.0,110.1425,142.72,0.1,1.0,2.05,19.0,49.6,284.0,16.05,87.0,20.466666666666665,17.4,58.0,29.421333333333333,14.91,7.226,5.92,24.386666666666667,12.7,0.3333333333333333,2.0,0.06666666666666667,1.0
