,match_url,Output,Matches_avg_team1,Bat_Inns_avg_team1,NO_avg_team1,Bat_Runs_avg_team1,HS_avg_team1,HS_max_team1,SR_bat_avg_team1,SR_bat_max_team1,100s_avg_team1,100s_max_team1,50s_avg_team1,50s_max_team1,4s_avg_team1,4s_max_team1,6s_avg_team1,6s_max_team1,Bowl_Inns_avg_team1,Wkts_avg_team1,Wkts_max_team1,Bowl_ave_avg_team1,Bowl_ave_min_team1,Bowl_Econ_avg_team1,Bowl_Econ_min_team1,SR_bowl__avg_team1,SR_bowl__min_team1,4w_avg_team1,4w_max_team1,5w_avg_team1,5w_max_team1,Matches_avg_team2,Bat_Inns_avg_team2,NO_avg_team2,Bat_Runs_avg_team2,HS_avg_team2,HS_max_team2,SR_bat_avg_team2,SR_bat_max_team2,100s_avg_team2,100s_max_team2,50s_avg_team2,50s_max_team2,4s_avg_team2,4s_max_team2,6s_avg_team2,6s_max_team2,Bowl_Inns_avg_team2,Wkts_avg_team2,Wkts_max_team2,Bowl_ave_avg_team2,Bowl_ave_min_team2,Bowl_Econ_avg_team2,Bowl_Econ_min_team2,SR_bowl__avg_team2,SR_bowl__min_team2,4w_avg_team2,4w_max_team2,5w_avg_team2,5w_max_team2
42,https://www.espncricinfo.com/ci/engine/match/1074966.html,0,21.7,17.6,3.5,260.8,44.1,122.0,89.41900000000001,125.04,0.1,1.0,0.6,2.0,21.0,68.0,7.5,24.0,14.375,13.25,46.0,31.09,20.28,8.06625,5.92,24.428571428571427,17.3,0.125,1.0,0.0,0.0,42.22222222222222,30.666666666666668,5.333333333333333,561.8888888888889,66.77777777777777,133.0,117.0122222222222,146.31,0.1111111111111111,1.0,2.6666666666666665,9.0,52.77777777777778,116.0,15.444444444444445,38.0,27.571428571428573,26.428571428571427,56.0,25.731428571428573,16.59,7.521428571428572,6.11,20.47142857142857,13.0,0.5714285714285714,2.0,0.14285714285714285,1.0
43,https://www.espncricinfo.com/ci/engine/match/1074968.html,0,22.0,15.090909090909092,3.272727272727273,209.0,36.36363636363637,72.0,114.39636363636363,171.42,0.0,0.0,0.6363636363636364,2.0,20.818181818181817,66.0,5.7272727272727275,14.0,20.0,20.25,51.0,29.240000000000002,16.25,6.7475,6.0,25.5125,14.3,1.0,3.0,0.0,0.0,35.5,26.3,4.6,510.1,50.7,127.0,136.933,200.0,0.1,1.0,2.6,7.0,50.6,148.0,16.3,50.0,19.714285714285715,20.428571428571427,53.0,29.165714285714284,14.2,7.425714285714286,6.33,23.099999999999998,13.2,0.2857142857142857,2.0,0.14285714285714285,1.0
44,https://www.espncricinfo.com/ci/engine/match/1074969.html,1,49.77777777777778,38.55555555555556,6.666666666666667,722.4444444444445,54.0,118.0,130.68555555555557,161.9,0.1111111111111111,1.0,2.6666666666666665,12.0,58.666666666666664,218.0,32.888888888888886,83.0,32.375,36.375,95.0,19.94,4.0,7.11875,6.0,16.55,4.0,1.0,3.0,0.375,2.0,21.75,14.916666666666666,3.1666666666666665,201.33333333333334,35.75,72.0,114.06083333333333,171.42,0.0,0.0,0.5833333333333334,2.0,19.666666666666668,66.0,5.666666666666667,14.0,19.0,19.0,51.0,28.731111111111108,16.25,6.793333333333333,6.0,24.966666666666665,14.3,0.8888888888888888,3.0,0.0,0.0
45,https://www.espncricinfo.com/ci/engine/match/1074970.html,1,52.3,41.5,7.1,753.8,53.4,124.0,105.556,137.61,0.2,1.0,2.9,19.0,73.8,284.0,23.0,87.0,37.0,35.0,76.0,23.511666666666667,16.0,7.364999999999999,6.62,18.916666666666668,14.5,0.6666666666666666,1.0,0.0,0.0,36.90909090909091,27.90909090909091,5.545454545454546,576.8181818181819,51.90909090909091,127.0,127.81,159.09,0.18181818181818182,1.0,2.6363636363636362,7.0,56.72727272727273,148.0,17.727272727272727,50.0,21.375,21.75,53.0,25.015,14.2,7.421250000000001,6.33,20.1625,13.2,0.375,2.0,0.125,1.0
46,https://www.espncricinfo.com/ci/engine/match/1074971.html,1,43.57142857142857,32.285714285714285,5.571428571428571,621.1428571428571,57.57142857142857,118.0,128.4442857142857,160.0,0.14285714285714285,1.0,2.7142857142857144,12.0,55.0,218.0,28.285714285714285,83.0,35.5,41.833333333333336,95.0,22.143333333333334,12.63,7.455000000000001,6.21,17.75,12.1,1.0,3.0,0.5,2.0,52.3,41.5,7.1,753.8,53.4,124.0,105.556,137.61,0.2,1.0,2.9,19.0,73.8,284.0,23.0,87.0,37.0,35.0,76.0,23.511666666666667,16.0,7.364999999999999,6.62,18.916666666666668,14.5,0.6666666666666666,1.0,0.0,0.0
47,https://www.espncricinfo.com/ci/engine/match/1075507.html,0,46.45454545454545,39.72727272727273,6.818181818181818,671.4545454545455,45.54545454545455,84.0,103.61636363636363,122.81,0.0,0.0,2.5454545454545454,9.0,61.18181818181818,183.0,18.818181818181817,54.0,31.77777777777778,27.444444444444443,106.0,34.41777777777778,11.66,8.131111111111112,6.26,24.533333333333335,11.1,0.5555555555555556,4.0,0.1111111111111111,1.0,38.8,35.111111111111114,8.0,792.8888888888889,52.888888888888886,101.0,131.08666666666667,250.0,0.1111111111111111,1.0,3.7777777777777777,11.0,70.55555555555556,179.0,27.666666666666668,77.0,13.5,17.0,40.0,19.87,9.0,7.640000000000001,5.4,15.049999999999999,10.0,0.5,1.0,0.0,0.0
48,https://www.espncricinfo.com/ci/engine/match/1075508.html,0,48.09090909090909,42.54545454545455,6.818181818181818,734.0,49.63636363636363,84.0,109.07545454545453,129.74,0.0,0.0,2.909090909090909,9.0,67.45454545454545,183.0,21.09090909090909,54.0,33.25,28.375,106.0,35.395,11.66,8.15,6.26,25.1,11.1,0.625,4.0,0.125,1.0,34.7,30.22222222222222,7.666666666666667,627.4444444444445,56.22222222222222,101.0,124.51222222222223,165.68,0.1111111111111111,1.0,2.6666666666666665,10.0,52.666666666666664,146.0,22.333333333333332,77.0,14.666666666666666,17.833333333333332,40.0,19.093333333333334,9.0,7.503333333333334,5.4,14.816666666666668,10.0,0.3333333333333333,1.0,0.16666666666666666,1.0
49,https://www.espncricinfo.com/ci/engine/match/1077947.html,1,64.18181818181819,48.72727272727273,10.272727272727273,1023.7272727272727,68.36363636363636,122.0,131.25545454545454,188.88,0.18181818181818182,1.0,5.181818181818182,20.0,98.0909090909091,241.0,26.636363636363637,74.0,44.5,42.125,60.0,24.15857142857143,21.73,7.6362499999999995,6.4,19.914285714285715,15.7,0.5,1.0,0.125,1.0,46.54545454545455,34.09090909090909,6.818181818181818,646.5454545454545,54.27272727272727,125.0,117.09181818181818,158.03,0.18181818181818182,2.0,3.272727272727273,10.0,50.09090909090909,144.0,36.09090909090909,103.0,31.666666666666668,30.22222222222222,56.0,24.75222222222222,12.0,8.066666666666666,6.01,18.788888888888888,7.1,0.6666666666666666,1.0,0.0,0.0
50,https://www.espncricinfo.com/ci/engine/match/1077948.html,1,58.72727272727273,43.72727272727273,9.363636363636363,895.7272727272727,67.63636363636364,122.0,132.65090909090907,188.88,0.18181818181818182,1.0,4.363636363636363,20.0,86.36363636363636,231.0,23.0,61.0,35.25,34.625,58.0,24.474999999999998,21.73,8.31875,6.4,19.833333333333332,15.7,0.375,1.0,0.125,1.0,46.54545454545455,34.09090909090909,6.818181818181818,646.5454545454545,54.27272727272727,125.0,117.09181818181818,158.03,0.18181818181818182,2.0,3.272727272727273,10.0,50.09090909090909,144.0,36.09090909090909,103.0,31.666666666666668,30.22222222222222,56.0,24.75222222222222,12.0,8.066666666666666,6.01,18.788888888888888,7.1,0.6666666666666666,1.0,0.0,0.0
51,https://www.espncricinfo.com/ci/engine/match/1083449.html,0,57.81818181818182,49.27272727272727,8.090909090909092,864.7272727272727,55.45454545454545,103.0,112.47818181818182,136.1,0.09090909090909091,1.0,3.1818181818181817,9.0,80.0,188.0,25.09090909090909,54.0,38.111111111111114,35.333333333333336,106.0,28.343333333333334,11.66,7.72111111111111,6.26,21.577777777777776,11.1,0.8888888888888888,4.0,0.2222222222222222,1.0,39.666666666666664,29.333333333333332,6.222222222222222,450.22222222222223,47.77777777777778,84.0,123.33222222222223,151.63,0.0,0.0,2.0,12.0,38.0,129.0,18.11111111111111,64.0,35.57142857142857,35.57142857142857,107.0,39.15571428571428,20.79,8.208571428571428,7.18,28.0,16.8,0.42857142857142855,2.0,0.2857142857142857,2.0
