squad_url,player_url
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/avishka-fernando-784369
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/chamika-karunaratne-623695
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/lahiru-kumara-784375
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/pathum-nissanka-1028655
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/kusal-perera-300631
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/bhanuka-rajapaksa-342619
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/sri-lanka-squad-1277261/series-squads,https://www.espncricinfo.com/player/maheesh-theekshana-1138316
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/mohammad-nabi-25913
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/asghar-afghan-320652
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/fareed-ahmad-568136
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/gulbadin-naib-352048
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/hamid-hassan-311427
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/hashmatullah-shahidi-440970
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/hazratullah-zazai-793457
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/karim-janat-793467
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/mohammad-shahzad-419873
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/mujeeb-ur-rahman-974109
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/najibullah-zadran-524049
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/naveen-ul-haq-793447
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/rahmanullah-gurbaz-974087
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/rashid-khan-793463
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/afghanistan-squad-1277123/series-squads,https://www.espncricinfo.com/player/usman-ghani-711559
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mahmudullah-56025
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/afif-hossain-935995
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/liton-das-536936
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mahedi-hasan-833087
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mohammad-naim-990081
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mohammad-saifuddin-629070
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mushfiqur-rahim-56029
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/mustafizur-rahman-330902
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/nasum-ahmed-348049
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/nurul-hasan-410765
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/shakib-al-hasan-56143
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/shamim-hossain-1161044
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/soumya-sarkar-436677
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/bangladesh-squad-1276977/series-squads,https://www.espncricinfo.com/player/taskin-ahmed-538506
https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-2021-22-1267897/england-squad-1276994/series-squads,https://www.espncricinfo.com/player/eoin-morgan-24598
