match_url,Team, Result, Margin, BR, Toss, Bat, ,Opposition, Ground, Date

https://www.espncricinfo.com/ci/engine/match/1168114.html,Afghanistan,won,32 runs,,lost,1st,,v Ireland,Dehradun,24 Feb 2019,,
https://www.espncricinfo.com/ci/engine/match/1197141.html,Afghanistan,won,28 runs,,lost,1st,,v Zimbabwe,Dhaka,14 Sep 2019,,
https://www.espncricinfo.com/ci/engine/match/1197142.html,Afghanistan,won,25 runs,,won,1st,,v Bangladesh,Dhaka,15 Sep 2019,,
https://www.espncricinfo.com/ci/engine/match/1197144.html,Afghanistan,lost,7 wickets,3,won,1st,,v Zimbabwe,Chattogram,20 Sep 2019,,
https://www.espncricinfo.com/ci/engine/match/1197145.html,Afghanistan,lost,4 wickets,6,lost,1st,,v Bangladesh,Chattogram,21 Sep 2019,,
https://www.espncricinfo.com/ci/engine/match/1193494.html,Afghanistan,lost,30 runs,,won,2nd,,v West Indies,Lucknow,14 Nov 2019,,
https://www.espncricinfo.com/ci/engine/match/1193495.html,Afghanistan,won,41 runs,,won,1st,,v West Indies,Lucknow,16 Nov 2019,,
https://www.espncricinfo.com/ci/engine/match/1193496.html,Afghanistan,won,29 runs,,won,1st,,v West Indies,Lucknow,17 Nov 2019,,
https://www.espncricinfo.com/ci/engine/match/1216416.html,Afghanistan,won,11 runs,,lost,2nd,,v Ireland,Greater Noida,6 Mar 2020,,
https://www.espncricinfo.com/ci/engine/match/1216417.html,Afghanistan,won,21 runs,,won,1st,,v Ireland,Greater Noida,8 Mar 2020,,
https://www.espncricinfo.com/ci/engine/match/1252058.html,Afghanistan,won,48 runs,,lost,1st,,v Zimbabwe,Abu Dhabi,17 Mar 2021,,
https://www.espncricinfo.com/ci/engine/match/1252059.html,Afghanistan,won,45 runs,,won,1st,,v Zimbabwe,Abu Dhabi,19 Mar 2021,,
https://www.espncricinfo.com/ci/engine/match/1252060.html,Afghanistan,won,47 runs,,won,1st,,v Zimbabwe,Abu Dhabi,20 Mar 2021,,
https://www.espncricinfo.com/ci/engine/match/211048.html,Australia,won,44 runs,,won,1st,,v New Zealand,Auckland,17 Feb 2005,,
https://www.espncricinfo.com/ci/engine/match/211028.html,Australia,lost,100 runs,,lost,2nd,,v England,Southampton,13 Jun 2005,,
https://www.espncricinfo.com/ci/engine/match/226374.html,Australia,won,95 runs,,won,1st,,v South Africa,Brisbane,9 Jan 2006,,
https://www.espncricinfo.com/ci/engine/match/238195.html,Australia,lost,2 runs,,lost,2nd,,v South Africa,Johannesburg,24 Feb 2006,,
https://www.espncricinfo.com/ci/engine/match/249227.html,Australia,won,77 runs,,won,1st,,v England,Sydney,9 Jan 2007,,
https://www.espncricinfo.com/ci/engine/match/287856.html,Australia,lost,5 wickets,1,won,1st,,v Zimbabwe,Cape Town,12 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/287861.html,Australia,won,8 wickets,31,lost,2nd,,v England,Cape Town,14 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/287866.html,Australia,won,9 wickets,37,won,2nd,,v Bangladesh,Cape Town,16 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/287870.html,Australia,lost,6 wickets,5,lost,1st,,v Pakistan,Johannesburg,18 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/287874.html,Australia,won,10 wickets,58,won,2nd,,v Sri Lanka,Cape Town,20 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/287878.html,Australia,lost,15 runs,,lost,2nd,,v India,Durban,22 Sep 2007,,
https://www.espncricinfo.com/ci/engine/match/297800.html,Australia,lost,7 wickets,11,won,1st,,v India,Mumbai (BS),20 Oct 2007,,
https://www.espncricinfo.com/ci/engine/match/291343.html,Australia,won,54 runs,,won,1st,,v New Zealand,Perth,11 Dec 2007,,
https://www.espncricinfo.com/ci/engine/match/291356.html,Australia,won,9 wickets,52,lost,2nd,,v India,Melbourne,1 Feb 2008,,
https://www.espncricinfo.com/ci/engine/match/319142.html,Australia,lost,7 wickets,11,lost,1st,,v West Indies,Bridgetown,20 Jun 2008,,
https://www.espncricinfo.com/ci/engine/match/351694.html,Australia,won,52 runs,,won,1st,,v South Africa,Melbourne,11 Jan 2009,,
