match_url,player_name,player_country
https://www.espncricinfo.com/ci/engine/match/440224.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Shafiqullah Shafiq,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Mohammad Asghar Afghan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Dawlat Khan Ahmadzi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Alex Richard Cusack,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Andre Cornelius Botha,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,George Henry Dockrell,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,William Thomas Stuart Porterfield,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Niall John O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Paul Robert Stirling,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Andre Cornelius Botha,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,John Francis Mooney,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Gary Craig Wilson,Ireland
https://www.espncricinfo.com/ci/engine/match/440224.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Dawlat Khan Ahmadzi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440224.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Hiral Patel,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Rizwan Ahmed Cheema,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Abdool Mudassar Samad,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Ashish Bagai,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Sunil Dhaniram,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Umar Bhatti,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Khurram Rasheed Chohan,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Shaheed Keshvani,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Shafiqullah Shafiq,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/440219.html,Harvir Singh Baidwan,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Khurram Rasheed Chohan,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Rizwan Ahmed Cheema,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Sunil Dhaniram,Canada
https://www.espncricinfo.com/ci/engine/match/440219.html,Umar Bhatti,Canada
https://www.espncricinfo.com/ci/engine/match/439495.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Shafiqullah Shafiq,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Peter Christopher Connell,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Andre Cornelius Botha,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,George Henry Dockrell,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Alex Richard Cusack,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,William Thomas Stuart Porterfield,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Niall John O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Paul Robert Stirling,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Andre Cornelius Botha,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Alex Richard Cusack,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Gary Craig Wilson,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,John Francis Mooney,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Peter Christopher Connell,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,George Henry Dockrell,Ireland
https://www.espncricinfo.com/ci/engine/match/439495.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439495.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Shafiqullah Shafiq,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Johann Dewald Nel,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Gordon David Drummond,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Richard Douglas Berrington,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Kyle James Coetzer,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Rana Majid Haq Khan,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Jan Hendrik Stander,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Kyle James Coetzer,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Navdeep Singh Poonia,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Gavin Mark Hamilton,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Neil Francis Ian McCallum,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Jan Hendrik Stander,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,David Fraser Watts,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Richard Douglas Berrington,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Gordon David Drummond,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Simon James Stevenson Smith,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Rana Majid Haq Khan,Scotland
https://www.espncricinfo.com/ci/engine/match/439500.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439500.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Shafiqullah Shafiq,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mudassar Bukhari,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Ryan Neil ten Doeschate,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Mark Benjamin Sebastiaan Jonkman,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Pieter Marinus Seelaar,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Peter William Borren,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Mohammad Kashif,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Alexei Nicolaas Kervezee,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Eric Stefan Szwarczynski,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Daan Lodewjk Samuel van Bunge,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Bastiaan Zuiderent,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Ryan Neil ten Doeschate,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Peter William Borren,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Atse Folkert Buurman,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Mudassar Bukhari,Netherlands
https://www.espncricinfo.com/ci/engine/match/439507.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439507.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,William Thomas Stuart Porterfield,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Niall John O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Alex Richard Cusack,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Gary Craig Wilson,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Nigel Geoffrey Jones,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,John Francis Mooney,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Andrew Roland White,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Peter Christopher Connell,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/439511.html,Peter Christopher Connell,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Alex Richard Cusack,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,George Henry Dockrell,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/439511.html,Nigel Geoffrey Jones,Ireland
https://www.espncricinfo.com/ci/engine/match/412679.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Mohammad Asghar Afghan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Praveenkumar Sakat Singh,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Ashish Nehra,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Zaheer Khan,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Ravindrasinh Anirudhsinh Jadeja,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Yuvraj Singh,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Harbhajan Singh,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Yusuf Khan Pathan,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Gautam Gambhir,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Murali Vijay,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Suresh Kumar Raina,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Yuvraj Singh,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Mahendra Singh Dhoni,India
https://www.espncricinfo.com/ci/engine/match/412679.html,Dawlat Khan Ahmadzi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412679.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Graeme Craig Smith,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Lungile Edgar Bosman,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Jacques Henry Kallis,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Abraham Benjamin de Villiers,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Jean-Paul Duminy,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Mark Verdon Boucher,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Johannes Albertus Morkel,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Roelof Erasmus van der Merwe,Netherlands
https://www.espncricinfo.com/ci/engine/match/412687.html,Dale Willem Steyn,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mohammad Asghar Afghan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Raees Khan Ahmadzai,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Hamid Hassan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Shapoor Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/412687.html,Dale Willem Steyn,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Charl Kenneth Langeveldt,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Morne Morkel,South Africa
https://www.espncricinfo.com/ci/engine/match/412687.html,Roelof Erasmus van der Merwe,Netherlands
https://www.espncricinfo.com/ci/engine/match/412687.html,Johannes Albertus Morkel,South Africa
https://www.espncricinfo.com/ci/engine/match/546418.html,Stephanus Johannes Myburgh,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Michael Richard Swart,Australia
https://www.espncricinfo.com/ci/engine/match/546418.html,Tom Lexley William Cooper,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Alexei Nicolaas Kervezee,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Wesley Barresi,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Peter William Borren,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Mudassar Bukhari,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Tom Nico de Grooth,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Dawlat Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Izatullah Dawlatzai,Germany
https://www.espncricinfo.com/ci/engine/match/546418.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Gulbadin Naib,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Noor Ali Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546418.html,Michael Richard Swart,Australia
https://www.espncricinfo.com/ci/engine/match/546418.html,Timm van der Gugten,Australia
https://www.espncricinfo.com/ci/engine/match/546418.html,Mudassar Bukhari,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Pieter Marinus Seelaar,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Peter William Borren,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Malik Ahsan Ahmad Jamil,Netherlands
https://www.espncricinfo.com/ci/engine/match/546418.html,Tom Lexley William Cooper,Netherlands
https://www.espncricinfo.com/ci/engine/match/546443.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Shabir Ahmed Noori,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Gulbadin Naib,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Dawlat Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Henry Osinde,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Junaid Siddiqui,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Zahid Hussain,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Rizwan Ahmed Cheema,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Harvir Singh Baidwan,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Hiral Patel,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Hiral Patel,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Ruvindu Gunasekera,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Junaid Siddiqui,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Nitish Roenick Kumar,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Amarbir Singh Hansra,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Rizwan Ahmed Cheema,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Tyson George Gordon,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Harvir Singh Baidwan,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Rustam Ali Bhatti,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Henry Osinde,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Zahid Hussain,Canada
https://www.espncricinfo.com/ci/engine/match/546443.html,Dawlat Zadran,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Izatullah Dawlatzai,Germany
https://www.espncricinfo.com/ci/engine/match/546443.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Zamir Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546443.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Karim Sadiq Khan,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Mohammad Javed Ahmadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Mohammad Shahzad Mohammadi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Mirwais Ashraf,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Nawroz Khan Mangal,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Samiullah Shinwari,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Mohammad Nabi,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Gulbadin Naib,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,Aftab Alam,Afghanistan
https://www.espncricinfo.com/ci/engine/match/546477.html,William Boyd Rankin,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,David Trent Johnston,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Max Christian Sorensen,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,George Henry Dockrell,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Paul Robert Stirling,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,William Thomas Stuart Porterfield,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Paul Robert Stirling,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Edmund Christopher Joyce,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Gary Craig Wilson,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Kevin Joseph O'Brien,Ireland
https://www.espncricinfo.com/ci/engine/match/546477.html,Andrew David Poynter,Ireland
